tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,usage_group
TA-00148,S-0066,8/11/2013,0,0,Yes,10,4.612653917,0 - 100
TA-00148,S-0066,8/11/2013,0,0,Yes,25,3.463663527,0 - 100
TA-00148,S-0066,8/11/2013,0,0,Yes,50,3.149290853,0 - 100
TA-00148,S-0066,8/11/2013,0,0,Yes,100,3.007405841,0 - 100
TA-00148,S-0066,8/11/2013,0,0,Yes,250,2.923944069,0 - 100
TA-00149,S-0066,8/11/2013,0,0,Yes,1,21.76126595,0 - 100
TA-00149,S-0066,8/11/2013,0,0,Yes,2,12.19654691,0 - 100
TA-00149,S-0066,8/11/2013,0,0,Yes,5,6.457159073,0 - 100
TA-00149,S-0066,8/11/2013,0,0,Yes,10,4.5458845,0 - 100
TA-00149,S-0066,8/11/2013,0,0,Yes,25,3.396894109,0 - 100
TA-00149,S-0066,8/11/2013,0,0,Yes,50,3.082521436,0 - 100
TA-00149,S-0066,8/11/2013,0,0,Yes,100,2.940636424,0 - 100
TA-00149,S-0066,8/11/2013,0,0,Yes,250,2.857174652,0 - 100
TA-00150,S-0066,8/11/2013,0,0,Yes,1,21.82803537,0 - 100
TA-00150,S-0066,8/11/2013,0,0,Yes,2,12.26331633,0 - 100
TA-00150,S-0066,8/11/2013,0,0,Yes,5,6.52392849,0 - 100
TA-00150,S-0066,8/11/2013,0,0,Yes,10,4.612653917,0 - 100
TA-00150,S-0066,8/11/2013,0,0,Yes,25,3.463663527,0 - 100
TA-00150,S-0066,8/11/2013,0,0,Yes,50,3.149290853,0 - 100
TA-00150,S-0066,8/11/2013,0,0,Yes,100,3.007405841,0 - 100
TA-00150,S-0066,8/11/2013,0,0,Yes,250,2.923944069,0 - 100
TA-00153,S-0066,7/1/2013,0,0,Yes,1,21.47471387,0 - 100
TA-00153,S-0066,7/1/2013,0,0,Yes,2,11.90999483,0 - 100
TA-00153,S-0066,7/1/2013,0,0,Yes,5,6.173389049,0 - 100
TA-00153,S-0066,7/1/2013,0,0,Yes,10,4.259332417,0 - 100
TA-00153,S-0066,7/1/2013,0,0,Yes,25,3.110342026,0 - 100
TA-00153,S-0066,7/1/2013,0,0,Yes,50,2.795969353,0 - 100
TA-00153,S-0066,7/1/2013,0,0,Yes,100,2.654084341,0 - 100
TA-00153,S-0066,7/1/2013,0,0,Yes,250,2.570622569,0 - 100
TA-00154,S-0066,7/31/1995,0,0,Yes,5,18.46452596,0 - 100
TA-00154,S-0066,7/31/1995,0,0,Yes,10,12.90040785,0 - 100
TA-00154,S-0066,7/31/1995,0,0,Yes,15,11.04755652,0 - 100
TA-00154,S-0066,7/31/1995,0,0,Yes,20,10.11834879,0 - 100
TA-00156,S-0072,9/26/2013,1,0,Yes,1,12.25218809,0 - 100
TA-00156,S-0072,9/26/2013,1,0,Yes,2,8.546485425,0 - 100
TA-00156,S-0072,9/26/2013,1,0,Yes,3,7.597803286,0 - 100
TA-00156,S-0072,9/26/2013,1,0,Yes,4,6.409864069,0 - 100
TA-00156,S-0072,9/26/2013,1,0,Yes,5,5.69765695,0 - 100
TA-00157,S-0066,12/2/2013,1,0,Yes,1,25.70066157,0 - 100
TA-00157,S-0066,12/2/2013,1,0,Yes,2,15.50997925,0 - 100
TA-00157,S-0066,12/2/2013,1,0,Yes,5,9.397795496,0 - 100
TA-00157,S-0066,12/2/2013,1,0,Yes,10,7.358546207,0 - 100
TA-00157,S-0066,12/2/2013,1,0,Yes,25,6.134440222,0 - 100
TA-00157,S-0066,12/2/2013,1,0,Yes,50,5.795029017,0 - 100
TA-00157,S-0066,12/2/2013,1,0,Yes,100,5.642015769,0 - 100
TA-00157,S-0066,12/2/2013,1,0,Yes,250,5.55020782,0 - 100
TA-00161,S-0066,7/1/2013,0,0,Yes,1,21.62772711,0 - 100
TA-00161,S-0066,7/1/2013,0,0,Yes,2,12.06300807,0 - 100
TA-00161,S-0066,7/1/2013,0,0,Yes,5,6.323620238,0 - 100
TA-00161,S-0066,7/1/2013,0,0,Yes,10,4.409563606,0 - 100
TA-00161,S-0066,7/1/2013,0,0,Yes,25,3.263355275,0 - 100
TA-00161,S-0066,7/1/2013,0,0,Yes,50,2.946200542,0 - 100
TA-00161,S-0066,7/1/2013,0,0,Yes,100,2.80431553,0 - 100
TA-00161,S-0066,7/1/2013,0,0,Yes,250,2.720853758,0 - 100
TA-00162,S-0066,10/29/2010,2,0,Yes,3,50.49437189,0 - 100
TA-00162,S-0066,10/29/2010,2,0,Yes,5,32.3581289,0 - 100
TA-00162,S-0066,10/29/2010,2,0,Yes,10,19.0598866,0 - 100
TA-00164,S-0062,2/4/1993,0,1,No,1,0.934771843,0 - 100
TA-00165,S-0062,11/12/1993,300,1,Yes,1,1.991954285,300 - 400
TA-00166,S-0064,6/1/2008,450,1,No,1,9.456218737,400 - 500
TA-00168,S-0031,2/6/2014,100,40,No,40,3.04079055,100 - 200
TA-00173,S-0066,12/2/2013,1,0,Yes,1,24.69077414,0 - 100
TA-00173,S-0066,12/2/2013,1,0,Yes,2,14.50009181,0 - 100
TA-00173,S-0066,12/2/2013,1,0,Yes,5,8.385125999,0 - 100
TA-00173,S-0066,12/2/2013,1,0,Yes,10,6.34587671,0 - 100
TA-00173,S-0066,12/2/2013,1,0,Yes,25,5.124552784,0 - 100
TA-00173,S-0066,12/2/2013,1,0,Yes,50,4.78235952,0 - 100
TA-00173,S-0066,12/2/2013,1,0,Yes,100,4.629346272,0 - 100
TA-00173,S-0066,12/2/2013,1,0,Yes,250,4.537538323,0 - 100
TA-00175,S-0066,5/1/2013,0,0,Yes,1,30.70280376,0 - 100
TA-00175,S-0066,5/1/2013,0,0,Yes,2,18.842886,0 - 100
TA-00175,S-0066,5/1/2013,0,0,Yes,5,11.72916099,0 - 100
TA-00175,S-0066,5/1/2013,0,0,Yes,10,9.356064611,0 - 100
TA-00175,S-0066,5/1/2013,0,0,Yes,25,7.931650373,0 - 100
TA-00175,S-0066,5/1/2013,0,0,Yes,50,7.525469751,0 - 100
TA-00175,S-0066,5/1/2013,0,0,Yes,100,7.339071794,0 - 100
TA-00175,S-0066,5/1/2013,0,0,Yes,250,7.225007372,0 - 100
TA-00178,S-0072,7/15/2014,300,1,Yes,1,6.245722584,300 - 400
TA-00178,S-0072,7/12/2014,300,1,Yes,1,6.663031443,300 - 400
TA-00180,S-0054,4/10/2001,0,1,No,1,11.7347251,0 - 100
TA-00181,S-0066,2/25/1997,6,0,Yes,3,18.84845011,0 - 100
TA-00181,S-0066,2/25/1997,6,0,Yes,5,15.13718333,0 - 100
TA-00181,S-0066,2/25/1997,6,0,Yes,10,12.35512427,0 - 100
TA-00181,S-0066,2/25/1997,6,0,Yes,15,11.42591655,0 - 100
TA-00183,S-0066,10/12/2001,0,0,Yes,10,22.61535808,0 - 100
TA-00183,S-0066,10/12/2001,0,0,Yes,15,19.14891249,0 - 100
TA-00183,S-0066,10/12/2001,0,0,Yes,20,17.4156897,0 - 100
TA-00183,S-0066,10/12/2001,0,0,Yes,25,16.03578841,0 - 100
TA-00186,S-0066,11/2/2013,1,0,Yes,1,22.32602394,0 - 100
TA-00186,S-0066,11/2/2013,1,0,Yes,2,12.7613049,0 - 100
TA-00186,S-0066,11/2/2013,1,0,Yes,5,7.021917061,0 - 100
TA-00186,S-0066,11/2/2013,1,0,Yes,10,5.10786043,0 - 100
TA-00186,S-0066,11/2/2013,1,0,Yes,25,3.961652098,0 - 100
TA-00186,S-0066,11/2/2013,1,0,Yes,50,3.644497365,0 - 100
TA-00186,S-0066,11/2/2013,1,0,Yes,100,3.502612353,0 - 100
TA-00186,S-0066,11/2/2013,1,0,Yes,250,3.419150582,0 - 100
TA-00190,S-0066,7/14/2013,0,0,Yes,1,21.28553385,0 - 100
TA-00190,S-0066,7/14/2013,0,0,Yes,2,11.72081481,0 - 100
TA-00190,S-0066,7/14/2013,0,0,Yes,5,5.981426974,0 - 100
TA-00190,S-0066,7/14/2013,0,0,Yes,10,4.067370342,0 - 100
TA-00190,S-0066,7/14/2013,0,0,Yes,25,2.92116201,0 - 100
TA-00190,S-0066,7/14/2013,0,0,Yes,50,2.604007278,0 - 100
TA-00190,S-0066,7/14/2013,0,0,Yes,100,2.462122266,0 - 100
TA-00190,S-0066,7/14/2013,0,0,Yes,250,2.378660494,0 - 100
TA-00198,S-0066,11/11/2013,151,0,Yes,1,27.30869171,100 - 200
TA-00198,S-0066,11/11/2013,151,0,Yes,2,17.11800938,100 - 200
TA-00198,S-0066,11/11/2013,151,0,Yes,5,11.00304357,100 - 200
TA-00198,S-0066,11/11/2013,151,0,Yes,10,8.963794283,100 - 200
TA-00198,S-0066,11/11/2013,151,0,Yes,25,7.742470357,100 - 200
TA-00198,S-0066,11/11/2013,151,0,Yes,50,7.400277093,100 - 200
TA-00198,S-0066,11/11/2013,151,0,Yes,100,7.247263845,100 - 200
TA-00198,S-0066,11/11/2013,151,0,Yes,250,7.155455896,100 - 200
TA-00199,S-0066,11/2/2013,1,0,Yes,1,22.65987102,0 - 100
TA-00199,S-0066,11/2/2013,1,0,Yes,2,13.09515198,0 - 100
TA-00199,S-0066,11/2/2013,1,0,Yes,5,7.355764148,0 - 100
TA-00199,S-0066,11/2/2013,1,0,Yes,10,5.441707517,0 - 100
TA-00199,S-0066,11/2/2013,1,0,Yes,25,4.295499185,0 - 100
TA-00199,S-0066,11/2/2013,1,0,Yes,50,3.978344452,0 - 100
TA-00199,S-0066,11/2/2013,1,0,Yes,100,3.83645944,0 - 100
TA-00199,S-0066,11/2/2013,1,0,Yes,250,3.752997669,0 - 100
TA-00199,S-0072,8/16/2004,800,1,Yes,1,1.713748379,800 - 900
TA-00199,S-0072,8/10/2012,250,30,Yes,1,4.273242712,200 - 300
TA-00201,S-0072,7/12/2014,100,1,Yes,1,8.006765968,100 - 200
TA-00204,S-0072,8/26/2003,10,1,Yes,1,23.00484635,0 - 100
TA-00204,S-0072,8/17/2011,6,0,Yes,2,26.02894454,0 - 100
TA-00204,S-0072,8/17/2011,6,0,Yes,4,20.24504376,0 - 100
TA-00204,S-0072,8/17/2011,6,0,Yes,6,17.35170234,0 - 100
TA-00204,S-0072,8/17/2011,6,0,Yes,8,14.53625858,0 - 100
TA-00205,S-0066,10/1/2013,0,0,Yes,1,27.5201282,0 - 100
TA-00205,S-0066,10/1/2013,0,0,Yes,2,17.32944587,0 - 100
TA-00205,S-0066,10/1/2013,0,0,Yes,5,11.21448006,0 - 100
TA-00205,S-0066,10/1/2013,0,0,Yes,10,9.175230772,0 - 100
TA-00205,S-0066,10/1/2013,0,0,Yes,25,7.953906846,0 - 100
TA-00205,S-0066,10/1/2013,0,0,Yes,50,7.611713581,0 - 100
TA-00205,S-0066,10/1/2013,0,0,Yes,100,7.458700333,0 - 100
TA-00205,S-0066,10/1/2013,0,0,Yes,250,7.366892384,0 - 100
TA-00206,S-0072,10/10/2005,1,1,Yes,1,17.79404973,0 - 100
TA-00206,S-0072,7/10/2012,1,0,Yes,1,20.14210758,0 - 100
TA-00206,S-0072,7/10/2012,1,0,Yes,2,13.83517969,0 - 100
TA-00206,S-0072,7/10/2012,1,0,Yes,3,11.871046,0 - 100
TA-00206,S-0072,7/10/2012,1,0,Yes,4,10.73318384,0 - 100
TA-00207,S-0072,6/1/2011,300,1,Yes,1,2.195044596,300 - 400
TA-00207,S-0072,6/1/2011,300,10,Yes,1,2.387006671,300 - 400
TA-00211,S-0072,5/23/2006,20,1,No,1,6.885596167,0 - 100
TA-00213,S-0072,6/1/2011,200,1,Yes,1,3.260573215,200 - 300
TA-00213,S-0072,6/1/2011,200,10,Yes,1,3.544343239,200 - 300
TA-00214,S-0072,2/25/2005,48,1,No,1,11.45095508,0 - 100
TA-00215,S-0072,5/3/2011,10,1,No,1,8.126394507,0 - 100
TA-00216,S-0062,3/10/1994,170,1,Yes,1,1.65254308,100 - 200
TA-00218,S-0072,3/7/2003,15,5,No,1,9.347718433,0 - 100
TA-00219,S-0072,5/25/2004,15,5,No,1,7.080340301,0 - 100
TA-00222,S-0066,7/1/2013,0,0,Yes,1,21.30779032,0 - 100
TA-00222,S-0066,7/1/2013,0,0,Yes,2,11.74307128,0 - 100
TA-00222,S-0066,7/1/2013,0,0,Yes,5,6.003683446,0 - 100
TA-00222,S-0066,7/1/2013,0,0,Yes,10,4.092408874,0 - 100
TA-00222,S-0066,7/1/2013,0,0,Yes,25,2.943418483,0 - 100
TA-00222,S-0066,7/1/2013,0,0,Yes,50,2.629045809,0 - 100
TA-00222,S-0066,7/1/2013,0,0,Yes,100,2.487160797,0 - 100
TA-00222,S-0066,7/1/2013,0,0,Yes,250,2.400916967,0 - 100
TA-00228,S-0072,1/16/2013,25,1,Yes,1,11.85157159,0 - 100
TA-00228,S-0072,1/16/2013,25,10,Yes,1,11.5038142,0 - 100
TA-00229,S-0013,5/1/2011,87,5,No,5,9.044473996,0 - 100
TA-00230,S-0072,1/16/2013,5,1,Yes,1,13.47629407,0 - 100
TA-00239,S-0072,1/16/2013,145,1,Yes,1,3.510958531,100 - 200
TA-00239,S-0072,1/16/2013,145,12,Yes,1,3.163201148,100 - 200
TA-00242,S-0041,7/25/2012,227,0,Yes,1,29.20327393,200 - 300
TA-00242,S-0041,7/25/2012,227,0,Yes,6,6.785442041,200 - 300
TA-00242,S-0041,7/25/2012,227,0,Yes,20,2.651302282,200 - 300
TA-00243,S-0062,6/18/2001,0,1,No,1,1.413286001,0 - 100
TA-00248,S-0072,7/1/2008,80,1,No,1,3.686228251,0 - 100
TA-00249,S-0066,10/1/2013,0,0,Yes,1,26.02894454,0 - 100
TA-00249,S-0066,10/1/2013,0,0,Yes,2,15.83826221,0 - 100
TA-00249,S-0066,10/1/2013,0,0,Yes,5,9.723296406,0 - 100
TA-00249,S-0066,10/1/2013,0,0,Yes,10,7.684047117,0 - 100
TA-00249,S-0066,10/1/2013,0,0,Yes,25,6.462723191,0 - 100
TA-00249,S-0066,10/1/2013,0,0,Yes,50,6.120529927,0 - 100
TA-00249,S-0066,10/1/2013,0,0,Yes,100,5.967516678,0 - 100
TA-00249,S-0066,10/1/2013,0,0,Yes,250,5.87570873,0 - 100
TA-00252,S-0064,2/11/2014,2,0,Yes,2,100.7355764,0 - 100
TA-00252,S-0064,2/11/2014,2,0,Yes,3,69.74900263,0 - 100
TA-00252,S-0064,2/11/2014,2,0,Yes,4,54.25293368,0 - 100
TA-00253,S-0066,10/2/2001,0,0,Yes,4,71.80216222,0 - 100
TA-00253,S-0066,10/2/2001,0,0,Yes,6,56.7317483,0 - 100
TA-00253,S-0066,10/2/2001,0,0,Yes,8,49.19793237,0 - 100
TA-00253,S-0066,10/2/2001,0,0,Yes,10,44.67708641,0 - 100
TA-00254,S-0072,6/4/2004,5,1,No,1,8.05962509,0 - 100
TA-00264,S-0066,6/1/2013,0,0,Yes,1,21.46358563,0 - 100
TA-00264,S-0066,6/1/2013,0,0,Yes,2,11.89886659,0 - 100
TA-00264,S-0066,6/1/2013,0,0,Yes,5,6.162260812,0 - 100
TA-00264,S-0066,6/1/2013,0,0,Yes,10,4.248204181,0 - 100
TA-00264,S-0066,6/1/2013,0,0,Yes,25,3.09921379,0 - 100
TA-00264,S-0066,6/1/2013,0,0,Yes,50,2.784841117,0 - 100
TA-00264,S-0066,6/1/2013,0,0,Yes,100,2.642956105,0 - 100
TA-00264,S-0066,6/1/2013,0,0,Yes,250,2.559494333,0 - 100
TA-00268,S-0062,5/9/2005,480,1,Yes,1,1.599683958,400 - 500
TA-00269,S-0062,4/6/1998,300,1,Yes,1,1.991954285,300 - 400
TA-00270,S-0066,9/1/2013,0,0,Yes,1,28.41595121,0 - 100
TA-00270,S-0066,9/1/2013,0,0,Yes,2,16.55603345,0 - 100
TA-00270,S-0066,9/1/2013,0,0,Yes,5,9.439526382,0 - 100
TA-00270,S-0066,9/1/2013,0,0,Yes,10,7.066430006,0 - 100
TA-00270,S-0066,9/1/2013,0,0,Yes,25,5.644797828,0 - 100
TA-00270,S-0066,9/1/2013,0,0,Yes,50,5.235835146,0 - 100
TA-00270,S-0066,9/1/2013,0,0,Yes,100,5.049437189,0 - 100
TA-00270,S-0066,9/1/2013,0,0,Yes,250,4.938154827,0 - 100
TA-00271,S-0066,10/15/2007,8,0,Yes,1,136.2624706,0 - 100
TA-00271,S-0066,10/15/2007,8,0,Yes,3,48.15744229,0 - 100
TA-00271,S-0066,10/15/2007,8,0,Yes,5,30.54144433,0 - 100
TA-00271,S-0066,10/15/2007,8,0,Yes,7,22.98258987,0 - 100
TA-00271,S-0066,10/15/2007,8,0,Yes,9,18.78724482,0 - 100
TA-00272,S-0054,6/13/2011,3,3,No,3,5.975862856,0 - 100
TA-00274,S-0066,1/22/2014,1,0,Yes,1,22.06729244,0 - 100
TA-00274,S-0066,1/22/2014,1,0,Yes,2,12.5025734,0 - 100
TA-00274,S-0066,1/22/2014,1,0,Yes,5,6.765967628,0 - 100
TA-00274,S-0066,1/22/2014,1,0,Yes,10,4.851910996,0 - 100
TA-00274,S-0066,1/22/2014,1,0,Yes,25,3.702920606,0 - 100
TA-00274,S-0066,1/22/2014,1,0,Yes,50,3.388547932,0 - 100
TA-00275,S-0064,4/6/2004,508,0,Yes,5,20.0113508,500 - 600
TA-00275,S-0064,4/6/2004,508,0,Yes,7,17.41012558,500 - 600
TA-00275,S-0064,4/6/2004,508,0,Yes,10,14.86175949,500 - 600
TA-00275,S-0064,4/6/2004,508,0,Yes,12,13.87134646,500 - 600
TA-00277,S-0066,9/23/2004,1,0,Yes,1,124.0464493,0 - 100
TA-00277,S-0066,9/23/2004,1,0,Yes,3,54.52557547,0 - 100
TA-00277,S-0066,9/23/2004,1,0,Yes,5,36.13338304,0 - 100
TA-00277,S-0066,9/23/2004,1,0,Yes,10,24.77423591,0 - 100
TA-00278,S-0066,2/20/2004,0,0,Yes,30,2.342493726,0 - 100
TA-00278,S-0066,2/20/2004,0,0,Yes,60,1.891800159,0 - 100
TA-00278,S-0066,2/20/2004,0,0,Yes,90,1.74156897,0 - 100
TA-00278,S-0066,2/20/2004,0,0,Yes,120,1.666453375,0 - 100
TA-00280,S-0054,12/16/2002,2,0,Yes,1,29.38132571,0 - 100
TA-00280,S-0054,12/16/2002,2,0,Yes,2,24.18443939,0 - 100
TA-00280,S-0054,12/16/2002,2,0,Yes,3,21.96435626,0 - 100
TA-00280,S-0054,12/16/2002,2,0,Yes,5,18.65092392,0 - 100
TA-00280,S-0054,12/16/2002,2,0,Yes,10,17.30440734,0 - 100
TA-00282,S-0072,6/15/2011,2,1,No,1,10.14616938,0 - 100
TA-00283,S-0030,6/6/2014,1,1,No,1,1.582991604,0 - 100
TA-00285,S-0041,8/21/2013,20,20,No,20,1.591337781,0 - 100
TA-00293,S-0066,7/1/2013,0,0,Yes,1,27.8595394,0 - 100
TA-00293,S-0066,7/1/2013,0,0,Yes,2,15.99962164,0 - 100
TA-00293,S-0066,7/1/2013,0,0,Yes,5,8.883114571,0 - 100
TA-00293,S-0066,7/1/2013,0,0,Yes,10,6.510018195,0 - 100
TA-00293,S-0066,7/1/2013,0,0,Yes,25,5.088386016,0 - 100
TA-00293,S-0066,7/1/2013,0,0,Yes,50,4.679423335,0 - 100
TA-00293,S-0066,7/1/2013,0,0,Yes,100,4.493025378,0 - 100
TA-00293,S-0066,7/1/2013,0,0,Yes,250,4.381743016,0 - 100
TA-00294,S-0066,7/1/2013,0,0,Yes,1,27.90405235,0 - 100
TA-00294,S-0066,7/1/2013,0,0,Yes,2,16.04413458,0 - 100
TA-00294,S-0066,7/1/2013,0,0,Yes,5,8.927627516,0 - 100
TA-00294,S-0066,7/1/2013,0,0,Yes,10,6.55453114,0 - 100
TA-00294,S-0066,7/1/2013,0,0,Yes,25,5.132898961,0 - 100
TA-00294,S-0066,7/1/2013,0,0,Yes,50,4.72393628,0 - 100
TA-00294,S-0066,7/1/2013,0,0,Yes,100,4.537538323,0 - 100
TA-00294,S-0066,7/1/2013,0,0,Yes,250,4.423473902,0 - 100
TA-00295,S-0041,7/25/2012,266,0,Yes,1,35.87465155,200 - 300
TA-00295,S-0041,7/25/2012,266,0,Yes,6,7.531033869,200 - 300
TA-00295,S-0041,7/25/2012,266,0,Yes,20,2.3035449,200 - 300
TA-00296,S-0066,7/1/2013,0,0,Yes,1,21.54982946,0 - 100
TA-00296,S-0066,7/1/2013,0,0,Yes,2,11.98511042,0 - 100
TA-00296,S-0066,7/1/2013,0,0,Yes,5,6.245722584,0 - 100
TA-00296,S-0066,7/1/2013,0,0,Yes,10,4.334448012,0 - 100
TA-00296,S-0066,7/1/2013,0,0,Yes,25,3.185457621,0 - 100
TA-00296,S-0066,7/1/2013,0,0,Yes,50,2.871084947,0 - 100
TA-00296,S-0066,7/1/2013,0,0,Yes,100,2.729199935,0 - 100
TA-00296,S-0066,7/1/2013,0,0,Yes,250,2.642956105,0 - 100
TA-00297,S-0066,7/1/2013,0,0,Yes,1,21.26884149,0 - 100
TA-00297,S-0066,7/1/2013,0,0,Yes,2,11.70412246,0 - 100
TA-00297,S-0066,7/1/2013,0,0,Yes,5,5.964734619,0 - 100
TA-00297,S-0066,7/1/2013,0,0,Yes,10,4.053460047,0 - 100
TA-00297,S-0066,7/1/2013,0,0,Yes,25,2.904469656,0 - 100
TA-00297,S-0066,7/1/2013,0,0,Yes,50,2.590096983,0 - 100
TA-00297,S-0066,7/1/2013,0,0,Yes,100,2.448211971,0 - 100
TA-00297,S-0066,7/1/2013,0,0,Yes,250,2.36196814,0 - 100
TA-00300,S-0062,10/21/2010,421,0,Yes,1,66.29090322,400 - 500
TA-00300,S-0062,10/21/2010,421,0,Yes,5,20.51768555,400 - 500
TA-00300,S-0062,10/21/2010,421,0,Yes,10,14.79499007,400 - 500
TA-00304,S-0066,11/1/1995,30,10,No,10,7.978945377,0 - 100
TA-00306,S-0064,11/23/1994,100,1,No,1,5.441707517,100 - 200
TA-00308,S-0066,9/1/2013,2,0,Yes,1,22.02834362,0 - 100
TA-00308,S-0066,9/1/2013,2,0,Yes,2,12.46362458,0 - 100
TA-00308,S-0066,9/1/2013,2,0,Yes,5,6.727018801,0 - 100
TA-00308,S-0066,9/1/2013,2,0,Yes,10,4.81296217,0 - 100
TA-00308,S-0066,9/1/2013,2,0,Yes,25,3.663971779,0 - 100
TA-00308,S-0066,9/1/2013,2,0,Yes,50,3.349599105,0 - 100
TA-00308,S-0066,9/1/2013,2,0,Yes,100,3.207714093,0 - 100
TA-00308,S-0066,9/1/2013,2,0,Yes,250,3.124252322,0 - 100
TA-00309,S-0062,4/6/1999,758,1,Yes,1,0.868002426,700 - 800
TA-00312,S-0066,7/1/2013,0,0,Yes,1,21.27996973,0 - 100
TA-00312,S-0066,7/1/2013,0,0,Yes,2,11.71525069,0 - 100
TA-00312,S-0066,7/1/2013,0,0,Yes,5,5.975862856,0 - 100
TA-00312,S-0066,7/1/2013,0,0,Yes,10,4.061806224,0 - 100
TA-00312,S-0066,7/1/2013,0,0,Yes,25,2.915597892,0 - 100
TA-00312,S-0066,7/1/2013,0,0,Yes,50,2.59844316,0 - 100
TA-00312,S-0066,7/1/2013,0,0,Yes,100,2.456558148,0 - 100
TA-00312,S-0066,7/1/2013,0,0,Yes,250,2.373096376,0 - 100
TA-00314,S-0066,7/1/2013,0,0,Yes,1,28.26850208,0 - 100
TA-00314,S-0066,7/1/2013,0,0,Yes,2,16.40858432,0 - 100
TA-00314,S-0066,7/1/2013,0,0,Yes,5,9.292077252,0 - 100
TA-00314,S-0066,7/1/2013,0,0,Yes,10,6.918980876,0 - 100
TA-00314,S-0066,7/1/2013,0,0,Yes,25,5.497348698,0 - 100
TA-00314,S-0066,7/1/2013,0,0,Yes,50,5.088386016,0 - 100
TA-00314,S-0066,7/1/2013,0,0,Yes,100,4.901988059,0 - 100
TA-00314,S-0066,7/1/2013,0,0,Yes,250,4.787923638,0 - 100
TA-00315,S-0066,7/1/2013,0,0,Yes,1,28.2879765,0 - 100
TA-00315,S-0066,7/1/2013,0,0,Yes,2,16.42805873,0 - 100
TA-00315,S-0066,7/1/2013,0,0,Yes,5,9.311551666,0 - 100
TA-00315,S-0066,7/1/2013,0,0,Yes,10,6.93845529,0 - 100
TA-00315,S-0066,7/1/2013,0,0,Yes,25,5.516823111,0 - 100
TA-00315,S-0066,7/1/2013,0,0,Yes,50,5.10786043,0 - 100
TA-00315,S-0066,7/1/2013,0,0,Yes,100,4.921462473,0 - 100
TA-00315,S-0066,7/1/2013,0,0,Yes,250,4.807398051,0 - 100
TA-00316,S-0072,1/16/2013,350,1,Yes,1,2.823789943,300 - 400
TA-00316,S-0072,1/16/2013,350,50,Yes,1,2.476032561,300 - 400
TA-00320,S-0066,1/22/2014,1,0,Yes,1,28.64408006,0 - 100
TA-00320,S-0066,1/22/2014,1,0,Yes,2,18.45339773,0 - 100
TA-00320,S-0066,1/22/2014,1,0,Yes,5,12.33843192,0 - 100
TA-00320,S-0066,1/22/2014,1,0,Yes,10,10.29918263,0 - 100
TA-00320,S-0066,1/22/2014,1,0,Yes,25,9.077858705,0 - 100
TA-00320,S-0066,1/22/2014,1,0,Yes,50,8.735665441,0 - 100
TA-00321,S-0066,1/22/2014,1,0,Yes,1,27.89292411,0 - 100
TA-00321,S-0066,1/22/2014,1,0,Yes,2,17.70224178,0 - 100
TA-00321,S-0066,1/22/2014,1,0,Yes,5,11.58727597,0 - 100
TA-00321,S-0066,1/22/2014,1,0,Yes,10,9.550808745,0 - 100
TA-00321,S-0066,1/22/2014,1,0,Yes,25,8.326702759,0 - 100
TA-00321,S-0066,1/22/2014,1,0,Yes,50,7.987291554,0 - 100
TA-00322,S-0066,12/2/2013,1,0,Yes,1,17.45463853,0 - 100
TA-00322,S-0066,12/2/2013,1,0,Yes,2,9.559154922,0 - 100
TA-00322,S-0066,12/2/2013,1,0,Yes,5,4.821308347,0 - 100
TA-00322,S-0066,12/2/2013,1,0,Yes,10,3.241098802,0 - 100
TA-00322,S-0066,12/2/2013,1,0,Yes,25,2.295198722,0 - 100
TA-00322,S-0066,12/2/2013,1,0,Yes,50,2.044813407,0 - 100
TA-00322,S-0066,12/2/2013,1,0,Yes,100,1.939095163,0 - 100
TA-00322,S-0066,12/2/2013,1,0,Yes,250,1.872325746,0 - 100
TA-00323,S-0054,4/10/2001,0,0,Yes,1,13.23981905,0 - 100
TA-00323,S-0054,4/10/2001,0,0,Yes,3,6.543402903,0 - 100
TA-00323,S-0054,4/10/2001,0,0,Yes,5,5.177411906,0 - 100
TA-00323,S-0054,4/10/2001,0,0,Yes,10,4.173088586,0 - 100
TA-00323,S-0054,4/10/2001,0,0,Yes,20,3.666753838,0 - 100
TA-00324,S-0072,10/1/2004,20,6,No,1,5.914657556,0 - 100
TA-00325,S-0072,6/11/2012,10,1,Yes,1,9.381103142,0 - 100
TA-00325,S-0072,12/20/2013,37,0,Yes,10,8.35452335,0 - 100
TA-00325,S-0072,12/20/2013,37,0,Yes,20,7.177712368,0 - 100
TA-00325,S-0072,12/20/2013,37,0,Yes,30,6.151132576,0 - 100
TA-00325,S-0072,12/20/2013,37,0,Yes,40,5.714349304,0 - 100
TA-00327,S-0062,8/7/2014,69,0,Yes,6,21.28275179,0 - 100
TA-00327,S-0062,8/7/2014,69,0,Yes,10,15.68803103,0 - 100
TA-00327,S-0062,8/7/2014,69,0,Yes,25,10.98356916,0 - 100
TA-00327,S-0062,8/7/2014,69,0,Yes,50,9.397795496,0 - 100
TA-00330,S-0072,7/11/2012,2,0,Yes,2,8.646639551,0 - 100
TA-00330,S-0072,7/11/2012,2,0,Yes,4,7.030263238,0 - 100
TA-00330,S-0072,7/11/2012,2,0,Yes,6,6.05097845,0 - 100
